scenario,sf,workers,strategy,query_no,query_id,status,error_category,elapsed_ms,elapsed_sec,success,response_code,response_message,source_file,restart_from
SF10_N2_D2,10,2,D2,165,Q165,SUCCESS,NA,3018,3.018,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,166,Q166,SUCCESS,NA,3141,3.141,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,167,Q167,SUCCESS,NA,9512,9.512,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,168,Q168,SUCCESS,NA,4782,4.782,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,169,Q169,SUCCESS,NA,4673,4.673,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,170,Q170,SUCCESS,NA,6202,6.202,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,171,Q171,SUCCESS,NA,6240,6.24,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,172,Q172,SUCCESS,NA,1737,1.737,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,173,Q173,SUCCESS,NA,818,0.818,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,174,Q174,SUCCESS,NA,942,0.942,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,175,Q175,SUCCESS,NA,3737,3.737,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,176,Q176,SUCCESS,NA,1227,1.227,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,177,Q177,SUCCESS,NA,1190,1.19,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,178,Q178,SUCCESS,NA,2238,2.238,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,179,Q179,SUCCESS,NA,2505,2.505,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,180,Q180,SUCCESS,NA,2197,2.197,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,181,Q181,SUCCESS,NA,2105,2.105,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,182,Q182,SUCCESS,NA,1198,1.198,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,183,Q183,SUCCESS,NA,78291,78.291,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,184,Q184,SUCCESS,NA,52680,52.68,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,185,Q185,SUCCESS,NA,1102,1.102,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,186,Q186,SUCCESS,NA,15459,15.459,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,187,Q187,SUCCESS,NA,1453,1.453,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,188,Q188,SUCCESS,NA,598,0.598,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,189,Q189,SUCCESS,NA,1817,1.817,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,190,Q190,SUCCESS,NA,1707,1.707,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,191,Q191,SUCCESS,NA,1656,1.656,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,192,Q192,SUCCESS,NA,5623,5.623,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,193,Q193,SUCCESS,NA,4207,4.207,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,194,Q194,SUCCESS,NA,1007,1.007,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,195,Q195,SUCCESS,NA,968,0.968,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,196,Q196,SUCCESS,NA,1225,1.225,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,197,Q197,CITUS_ARCH_ERROR,Join complex intre tabele distribuite necolocate,3,0.003,FALSE,0A000 0,org.postgresql.util.PSQLException: ERROR: complex joins are only supported when all distributed tables are co-located and joined on their distribution columns,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,198,Q198,CITUS_ARCH_ERROR,Join complex intre tabele distribuite necolocate,3,0.003,FALSE,0A000 0,org.postgresql.util.PSQLException: ERROR: complex joins are only supported when all distributed tables are co-located and joined on their distribution columns,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,199,Q199,SUCCESS,NA,874,0.874,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,200,Q200,SUCCESS,NA,2187,2.187,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,201,Q201,SUCCESS,NA,677,0.677,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,202,Q202,SUCCESS,NA,705,0.705,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,203,Q203,SUCCESS,NA,2159,2.159,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,204,Q204,SUCCESS,NA,304,0.304,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,205,Q205,SUCCESS,NA,277,0.277,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,206,Q206,SUCCESS,NA,384,0.384,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,207,Q207,SUCCESS,NA,392,0.392,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,208,Q208,SUCCESS,NA,6878,6.878,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,209,Q209,SUCCESS,NA,2217,2.217,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,210,Q210,SUCCESS,NA,2176,2.176,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,211,Q211,SUCCESS,NA,2142,2.142,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,212,Q212,SUCCESS,NA,5239,5.239,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,213,Q213,SUCCESS,NA,10618,10.618,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,214,Q214,SUCCESS,NA,10867,10.867,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,215,Q215,SUCCESS,NA,9997,9.997,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,216,Q216,SUCCESS,NA,3453,3.453,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,217,Q217,SUCCESS,NA,3794,3.794,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,218,Q218,SUCCESS,NA,4269,4.269,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,219,Q219,SUCCESS,NA,6839,6.839,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,220,Q220,SUCCESS,NA,13768,13.768,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,221,Q221,SUCCESS,NA,12870,12.87,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,222,Q222,SUCCESS,NA,13377,13.377,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,223,Q223,SUCCESS,NA,2728,2.728,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,224,Q224,SUCCESS,NA,3145,3.145,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,225,Q225,SUCCESS,NA,4651,4.651,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,226,Q226,SUCCESS,NA,3806,3.806,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,227,Q227,SUCCESS,NA,6380,6.38,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,228,Q228,SUCCESS,NA,5831,5.831,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,229,Q229,SUCCESS,NA,2153,2.153,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,230,Q230,SUCCESS,NA,1638,1.638,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,231,Q231,SUCCESS,NA,1613,1.613,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,232,Q232,SUCCESS,NA,1622,1.622,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,233,Q233,CITUS_ARCH_ERROR,Join complex intre tabele distribuite necolocate,4,0.004,FALSE,0A000 0,org.postgresql.util.PSQLException: ERROR: complex joins are only supported when all distributed tables are co-located and joined on their distribution columns,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,234,Q234,SUCCESS,NA,17904,17.904,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,235,Q235,CITUS_ARCH_ERROR,Join complex intre tabele distribuite necolocate,5,0.005,FALSE,0A000 0,org.postgresql.util.PSQLException: ERROR: complex joins are only supported when all distributed tables are co-located and joined on their distribution columns,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,236,Q236,SUCCESS,NA,5030,5.03,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,237,Q237,CITUS_ARCH_ERROR,GROUPING SETS / CUBE / ROLLUP fara filtru pe cheia de distributie,4,0.004,FALSE,0A000 0,"org.postgresql.util.PSQLException: ERROR: could not run distributed query with GROUPING SETS, CUBE, or ROLLUP
  Hint: Consider using an equality filter on the distributed table's partition column.",rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,238,Q238,CITUS_ARCH_ERROR,Alta limitare arhitecturala Citus,3,0.003,FALSE,0A000 0,"org.postgresql.util.PSQLException: ERROR: could not run distributed query with GROUPING
  Hint: Consider using an equality filter on the distributed table's partition column.",rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,239,Q239,SUCCESS,NA,4010,4.01,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,240,Q240,SUCCESS,NA,7640,7.64,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,241,Q241,SUCCESS,NA,12977,12.977,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,242,Q242,SUCCESS,NA,13416,13.416,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,243,Q243,SUCCESS,NA,3633,3.633,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,244,Q244,SUCCESS,NA,2626,2.626,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,245,Q245,SUCCESS,NA,2724,2.724,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,246,Q246,SUCCESS,NA,3594,3.594,TRUE,200,OK,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,247,Q247,CITUS_ARCH_ERROR,Parallel DDL + FK catre reference table,13,0.013,FALSE,XX000 0,"org.postgresql.util.PSQLException: ERROR: cannot execute parallel DDL on table ""store_sales"" after DDL command on reference table ""item"" because there is a foreign key between them and ""item"" has been accessed in this transaction
  Detail: When there is a foreign key to a reference table, Citus needs to perform all operations over a single connection per node to ensure consistency.
  Hint: Try re-running the transaction with ""SET LOCAL citus.multi_shard_modify_mode TO 'sequential';""",rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,248,Q248,CITUS_ARCH_ERROR,Join complex intre tabele distribuite necolocate,4,0.004,FALSE,0A000 0,org.postgresql.util.PSQLException: ERROR: complex joins are only supported when all distributed tables are co-located and joined on their distribution columns,rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,249,Q249,CITUS_ARCH_ERROR,Parallel DDL + FK catre reference table,10,0.01,FALSE,XX000 0,"org.postgresql.util.PSQLException: ERROR: cannot execute parallel DDL on table ""store_returns"" after DDL command on reference table ""item"" because there is a foreign key between them and ""item"" has been accessed in this transaction
  Detail: When there is a foreign key to a reference table, Citus needs to perform all operations over a single connection per node to ensure consistency.
  Hint: Try re-running the transaction with ""SET LOCAL citus.multi_shard_modify_mode TO 'sequential';""",rezultate_sf10_n2_d2_102.csv,102
SF10_N2_D2,10,2,D2,250,Q250,CITUS_ARCH_ERROR,Parallel DDL + FK catre reference table,9,0.009,FALSE,XX000 0,"org.postgresql.util.PSQLException: ERROR: cannot execute parallel DDL on table ""store_returns"" after DDL command on reference table ""item"" because there is a foreign key between them and ""item"" has been accessed in this transaction
  Detail: When there is a foreign key to a reference table, Citus needs to perform all operations over a single connection per node to ensure consistency.
  Hint: Try re-running the transaction with ""SET LOCAL citus.multi_shard_modify_mode TO 'sequential';""",rezultate_sf10_n2_d2_102.csv,102
SF10_N5_D1,10,5,D1,1,Q001,SUCCESS,NA,14895,14.895,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,2,Q002,SUCCESS,NA,3662,3.662,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,3,Q003,SUCCESS,NA,14047,14.047,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,4,Q004,SUCCESS,NA,7042,7.042,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,5,Q005,SUCCESS,NA,4252,4.252,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,6,Q006,SUCCESS,NA,39635,39.635,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,7,Q007,SUCCESS,NA,896,0.896,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,8,Q008,SUCCESS,NA,3068,3.068,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,9,Q009,SUCCESS,NA,963,0.963,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,10,Q010,SUCCESS,NA,1067,1.067,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,11,Q011,SUCCESS,NA,4802,4.802,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,12,Q012,SUCCESS,NA,5438,5.438,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,13,Q013,CITUS_ARCH_ERROR,Join complex intre tabele distribuite necolocate,12,0.012,FALSE,0A000 0,org.postgresql.util.PSQLException: ERROR: complex joins are only supported when all distributed tables are co-located and joined on their distribution columns,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,14,Q014,SUCCESS,NA,470,0.47,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,15,Q015,SUCCESS,NA,305,0.305,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,16,Q016,SUCCESS,NA,33481,33.481,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,17,Q017,SUCCESS,NA,3856,3.856,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,18,Q018,SUCCESS,NA,11885,11.885,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,19,Q019,SUCCESS,NA,271,0.271,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,20,Q020,SUCCESS,NA,741,0.741,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,21,Q021,SUCCESS,NA,2849,2.849,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,22,Q022,SUCCESS,NA,3122,3.122,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,23,Q023,SUCCESS,NA,11652,11.652,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,24,Q024,SUCCESS,NA,33813,33.813,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,25,Q025,SUCCESS,NA,43690,43.69,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,26,Q026,SUCCESS,NA,6855,6.855,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,27,Q027,SUCCESS,NA,1527,1.527,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,28,Q028,SUCCESS,NA,2551418,2551.418,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,29,Q029,SUCCESS,NA,8834,8.834,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,30,Q030,SUCCESS,NA,22925,22.925,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,31,Q031,SUCCESS,NA,103144,103.144,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,32,Q032,SUCCESS,NA,12568,12.568,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,33,Q033,SUCCESS,NA,25936,25.936,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,34,Q034,SUCCESS,NA,70910,70.91,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,35,Q035,SUCCESS,NA,1610,1.61,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,36,Q036,SUCCESS,NA,103328,103.328,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,37,Q037,SUCCESS,NA,14189,14.189,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,38,Q038,SUCCESS,NA,36859,36.859,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,39,Q039,SUCCESS,NA,12465,12.465,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,40,Q040,SUCCESS,NA,1329667,1329.667,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,41,Q041,SUCCESS,NA,91209,91.209,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,42,Q042,SUCCESS,NA,22327,22.327,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,43,Q043,SUCCESS,NA,2833,2.833,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,44,Q044,SUCCESS,NA,10054,10.054,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,45,Q045,SUCCESS,NA,155798,155.798,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,46,Q046,SUCCESS,NA,9437,9.437,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,47,Q047,SUCCESS,NA,21198,21.198,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,48,Q048,SUCCESS,NA,6779,6.779,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,49,Q049,SUCCESS,NA,3506,3.506,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,50,Q050,SUCCESS,NA,2129,2.129,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,51,Q051,CITUS_ARCH_ERROR,Parallel DDL + FK catre reference table,44,0.044,FALSE,XX000 0,"org.postgresql.util.PSQLException: ERROR: cannot execute parallel DDL on table ""store_sales"" after DDL command on reference table ""date_dim"" because there is a foreign key between them and ""date_dim"" has been accessed in this transaction
  Detail: When there is a foreign key to a reference table, Citus needs to perform all operations over a single connection per node to ensure consistency.
  Hint: Try re-running the transaction with ""SET LOCAL citus.multi_shard_modify_mode TO 'sequential';""",rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,52,Q052,SUCCESS,NA,827836,827.836,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,53,Q053,SUCCESS,NA,810474,810.474,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,54,Q054,SUCCESS,NA,11493,11.493,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,55,Q055,CITUS_ARCH_ERROR,Parallel DDL + FK catre reference table,26,0.026,FALSE,XX000 0,"org.postgresql.util.PSQLException: ERROR: cannot execute parallel DDL on table ""store_sales"" after DDL command on reference table ""date_dim"" because there is a foreign key between them and ""date_dim"" has been accessed in this transaction
  Detail: When there is a foreign key to a reference table, Citus needs to perform all operations over a single connection per node to ensure consistency.
  Hint: Try re-running the transaction with ""SET LOCAL citus.multi_shard_modify_mode TO 'sequential';""",rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,56,Q056,SUCCESS,NA,5745,5.745,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,57,Q057,SUCCESS,NA,27518,27.518,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,58,Q058,SUCCESS,NA,31521,31.521,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,59,Q059,SUCCESS,NA,30790,30.79,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,60,Q060,SUCCESS,NA,49879,49.879,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,61,Q061,SUCCESS,NA,15682,15.682,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,62,Q062,SUCCESS,NA,2982,2.982,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,63,Q063,SUCCESS,NA,2791,2.791,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,64,Q064,SUCCESS,NA,76992,76.992,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,65,Q065,CITUS_ARCH_ERROR,Join complex intre tabele distribuite necolocate,6,0.006,FALSE,0A000 0,org.postgresql.util.PSQLException: ERROR: complex joins are only supported when all distributed tables are co-located and joined on their distribution columns,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,66,Q066,SUCCESS,NA,44073,44.073,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,67,Q067,SUCCESS,NA,4148,4.148,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,68,Q068,SUCCESS,NA,1714,1.714,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,69,Q069,CITUS_ARCH_ERROR,Join complex intre tabele distribuite necolocate,4,0.004,FALSE,0A000 0,org.postgresql.util.PSQLException: ERROR: complex joins are only supported when all distributed tables are co-located and joined on their distribution columns,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,70,Q070,SUCCESS,NA,15583,15.583,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,71,Q071,SUCCESS,NA,3115,3.115,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,72,Q072,SUCCESS,NA,4526,4.526,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,73,Q073,SUCCESS,NA,3319,3.319,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,74,Q074,SUCCESS,NA,1509,1.509,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,75,Q075,SUCCESS,NA,26232,26.232,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,76,Q076,SUCCESS,NA,13071,13.071,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,77,Q077,SUCCESS,NA,3625,3.625,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,78,Q078,SUCCESS,NA,9478,9.478,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,79,Q079,SUCCESS,NA,6208,6.208,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,80,Q080,SUCCESS,NA,279,0.279,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,81,Q081,SUCCESS,NA,323,0.323,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,82,Q082,SUCCESS,NA,3575,3.575,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,83,Q083,SUCCESS,NA,1395,1.395,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,84,Q084,SUCCESS,NA,500,0.5,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
SF10_N5_D1,10,5,D1,85,Q085,SUCCESS,NA,483,0.483,TRUE,200,OK,rezultate_sf10_n5_d1.csv,1
